0.02155	0.002636	-0.035105
0.0216	0.001965	-0.034991
0.02165	0.0017	-0.035023
0.0217	0.001656	-0.034983
0.02175	0.001622	-0.034988
0.0218	0.001609	-0.035073
0.02185	0.001649	-0.035032
0.0219	0.001615	-0.035083
0.02195	0.001622	-0.035061
0.022	0.001589	-0.03899
0.02205	0.001623	-0.041144
0.0221	0.001673	-0.041146
0.02215	0.001657	-0.041312
0.0222	0.001642	-0.041268
0.02225	0.001659	-0.041293
0.0223	0.001694	-0.041285
0.02235	0.001638	-0.041312
0.0224	0.001671	-0.041353
0.02245	0.001673	-0.041316
0.0225	0.001656	-0.041307
0.02255	0.001645	-0.041218
0.0226	0.00157	-0.041323
0.02265	0.001594	-0.037316
0.0227	0.001642	-0.034046
0.02275	0.001635	-0.034097
0.0228	0.001685	-0.033646
0.02285	0.001673	-0.03403
0.0229	0.00164	-0.033627
0.02295	0.001648	-0.034022
0.023	0.001681	-0.033517
0.02305	0.001696	-0.03403
0.0231	0.001693	-0.033416
0.02315	0.001651	-0.034341
0.0232	0.00166	-0.03307
0.02325	0.001614	-0.035162
0.0233	0.001579	-0.024271
0.02335	0.001608	-0.006118
0.0234	0.001615	-0.00428
0.02345	0.00163	-0.003068
0.0235	0.001614	-0.003644
0.02355	0.001609	-0.003191
0.0236	0.000892	-0.003462
0.02365	0.000662	-0.003241
0.0237	0.000633	-0.003415
0.02375	0.0006	-0.003257
0.0238	0.000589	-0.003308
0.02385	0.000639	-0.003378
0.0239	0.000568	-0.002983
0.02395	0.000592	-0.005414
0.024	0.000589	-0.018591
0.02405	0.000674	-0.022524
0.0241	0.000591	-0.023048
0.02415	0.00069	-0.02314
0.0242	0.000648	-0.023138
0.02425	0.003202	-0.023141
0.0243	0.004731	-0.023124
0.02435	0.004728	-0.023113
0.0244	0.004874	-0.023052
0.02445	0.004891	-0.023115
0.0245	0.004912	-0.023115
0.02455	0.004926	-0.023164
0.0246	0.004868	-0.02314
0.02465	0.004876	-0.024615
0.0247	0.00486	-0.025163
0.02475	0.004946	-0.025263
0.0248	0.004839	-0.025149
0.02485	0.005089	-0.025258
0.0249	0.00347	-0.025188
0.02495	0.000932	-0.025378
0.025	0.000694	-0.025078
0.02505	0.000537	-0.025363
0.0251	0.000557	-0.025015
0.02515	0.00057	-0.025478
0.0252	0.000602	-0.024737
0.02525	0.000583	-0.025887
0.0253	0.000598	-0.015417
0.02535	0.000584	-0.005175
0.0254	0.00054	-0.004845
0.02545	0.000654	-0.004019
0.0255	0.000422	-0.004488
0.02555	0.001445	-0.004121
0.0256	0.004211	-0.004368
0.02565	0.004693	-0.004132
0.0257	0.004869	-0.004362
0.02575	0.004786	-0.004181
0.0258	0.004854	-0.004292
0.02585	0.004819	-0.004196
0.0259	0.004858	-0.004217
0.02595	0.004805	-0.004481
0.026	0.004857	-0.00604
0.02605	0.004831	-0.006238
0.0261	0.004886	-0.006356
0.02615	0.004894	-0.006275
0.0262	0.0048	-0.006428
0.02625	0.002751	-0.006287
0.0263	0.001705	-0.006421
0.02635	0.001685	-0.006246
0.0264	0.001575	-0.006487
0.02645	0.001608	-0.006214
0.0265	0.001651	-0.006479
0.02655	0.001597	-0.006206
0.0266	0.001614	-0.005555
0.02665	0.001601	0.014341
0.0267	0.001609	0.024325
0.02675	0.001619	0.024778
0.0268	0.001656	0.025418
0.02685	0.001533	0.025248
0.0269	0.002632	0.025318
0.02695	0.003644	0.025308
0.027	0.003588	0.025266
0.02705	0.003718	0.025402
0.0271	0.003666	0.025167
0.02715	0.003734	0.025551
0.0272	0.003722	0.024846
0.02725	0.003642	0.025667
0.0273	0.003697	0.009559
0.02735	0.003699	-0.002172
0.0274	0.003599	-0.002453
0.02745	0.003763	-0.003378
0.0275	0.003662	-0.002982
0.02755	0.003854	-0.003307
0.0276	0.004619	-0.003191
0.02765	0.004808	-0.003183
0.0277	0.004823	-0.003368
0.02775	0.004864	-0.00303
0.0278	0.004867	-0.003523
0.02785	0.004845	-0.00274
0.0279	0.004827	-0.004401
0.02795	0.004821	0.003858
0.028	0.004772	0.025042
0.02805	0.004854	0.028383
0.0281	0.004754	0.029588
0.02815	0.004853	0.029239
0.0282	0.004475	0.029632
0.02825	0.002302	0.029363
0.0283	0.001662	0.029498
0.02835	0.001623	0.029335
0.0284	0.001564	0.029505
0.02845	0.001533	0.029357
0.0285	0.001614	0.029481
0.02855	0.001592	0.029457
0.0286	0.001648	0.02925
0.02865	0.001507	0.028548
0.0287	0.001607	0.028335
0.02875	0.001588	0.028382
0.0288	0.001645	0.028301
0.02885	0.001567	0.028405
0.0289	0.002701	0.028246
0.02895	0.003589	0.028446
0.029	0.003571	0.028193
0.02905	0.00367	0.028533
0.0291	0.003655	0.028147
0.02915	0.003718	0.028592
0.0292	0.003718	0.027986
0.02925	0.003664	0.028408
0.0293	0.003712	0.01035
0.02935	0.003608	-0.001227
0.0294	0.003695	-0.001575
0.02945	0.003663	-0.002442
0.0295	0.003833	-0.002141
0.02955	0.002727	-0.002269
0.0296	0.000903	-0.002244
0.02965	0.000701	-0.002163
0.0297	0.000535	-0.002384
0.02975	0.000616	-0.002014
0.0298	0.000625	-0.002587
0.02985	0.000627	-0.001642
0.0299	0.000551	-0.003388
0.02995	0.000555	0.008364
0.03	0.000531	0.024351
0.03005	0.000613	0.025182
0.0301	0.000544	0.026563
0.03015	0.000526	0.025818
0.0302	0.000707	0.026479
0.03025	0.002102	0.025918
0.0303	0.002629	0.02639
0.03035	0.00264	0.025988
0.0304	0.00265	0.026357
0.03045	0.002649	0.025965
0.0305	0.002612	0.026502
0.03055	0.002624	0.0257
0.0306	0.002699	0.028571
0.03065	0.002628	0.034399
0.0307	0.002598	0.035409
0.03075	0.002624	0.035623
0.0308	0.002694	0.035615
0.03085	0.002644	0.035585
0.0309	0.002679	0.035683
0.03095	0.002595	0.035585
0.031	0.002679	0.035694
0.03105	0.002617	0.035489
0.0311	0.00265	0.035748
0.03115	0.002602	0.035353
0.0312	0.002658	0.036071
0.03125	0.002596	0.032482
0.0313	0.002683	0.017054
0.03135	0.002647	0.013235
0.0314	0.002691	0.012595
0.03145	0.002584	0.012619
0.0315	0.002765	0.012363
0.03155	0.001359	0.012618
0.0316	-0.000141	0.012305
0.03165	-0.000207	0.012636
0.0317	-0.000322	0.012264
0.03175	-0.000326	0.012789
0.0318	-0.000351	0.012124
0.03185	-0.000317	0.012941
0.0319	-0.000343	0.011771
0.03195	-0.000356	0.023204
0.032	-0.000329	0.03349
0.03205	-0.000387	0.033824
0.0321	-0.000345	0.034591
0.03215	-0.0005	0.0344
0.0322	0.000387	0.034478
0.03225	0.003015	0.034432
0.0323	0.003547	0.034289
0.03235	0.003686	0.034562
0.0324	0.003641	0.03417
0.03245	0.003673	0.034807
0.0325	0.003647	0.033759
0.03255	0.003585	0.035581
0.0326	0.003593	0.023966
0.03265	0.00367	0.007962
0.0327	0.003641	0.007038
0.03275	0.003629	0.005693
0.0328	0.003689	0.006356
0.03285	0.003542	0.00575
0.0329	0.002823	0.006191
0.03295	0.002603	0.005859
0.033	0.002602	0.006103
0.03305	0.002586	0.005932
0.0331	0.002591	0.006072
0.03315	0.002581	0.005931
0.0332	0.002614	0.005876
0.03325	0.002649	0.006575
0.0333	0.002636	0.009498
0.03335	0.002625	0.010084
0.0334	0.002646	0.010286
0.03345	0.002603	0.01019
0.0335	0.002599	0.010283
0.03355	0.002587	0.010289
0.0336	0.002671	0.010274
0.03365	0.002662	0.010269
0.0337	0.002561	0.010317
0.03375	0.002629	0.01029
0.0338	0.002716	0.010294
0.03385	0.002613	0.010161
0.0339	0.002535	0.010656
0.03395	0.002612	0.014019
0.034	0.00255	0.015451
0.03405	0.00259	0.015313
0.0341	0.00261	0.015583
0.03415	0.002706	0.015405
0.0342	0.002243	0.015594
0.03425	0.001634	0.015375
0.0343	0.001601	0.015608
0.03435	0.001574	0.015265
0.0344	0.001527	0.015726
0.03445	0.001571	0.015136
0.0345	0.001529	0.015941
0.03455	0.001524	0.014784
0.0346	0.001578	0.027692
0.03465	0.001581	0.038618
0.0347	0.001526	0.038956
0.03475	0.001545	0.039777
0.0348	0.001468	0.039404
0.03485	0.001888	0.039734
0.0349	0.003242	0.039618
0.03495	0.00354	0.039574
0.035	0.003634	0.039612
0.03505	0.003632	0.039468
0.0351	0.003655	0.039806
0.03515	0.003589	0.039159
0.0352	0.003608	0.040366
0.03525	0.003614	0.034343
0.0353	0.003555	0.021807
0.03535	0.003608	0.020324
0.0354	0.003597	0.0195
0.03545	0.003585	0.019771
0.0355	0.00359	0.019485
0.03555	0.003586	0.01967
0.0356	0.003678	0.019455
0.03565	0.003618	0.019653
0.0357	0.003599	0.019529
0.03575	0.003658	0.019508
0.0358	0.003618	0.019593
0.03585	0.00357	0.019507
0.0359	0.00363	0.019888
0.03595	0.003604	0.021274
0.036	0.0036	0.021645
0.03605	0.003682	0.021612
0.0361	0.003611	0.021688
0.03615	0.003707	0.021579
0.0362	0.003186	0.021722
0.03625	0.002639	0.021555
0.0363	0.002657	0.021748
0.03635	0.002596	0.021501
0.0364	0.002628	0.021822
0.03645	0.002576	0.021401
0.0365	0.002628	0.022009
0.03655	0.002581	0.021209
0.0366	0.002639	0.035737
0.03665	0.002605	0.046888
0.0367	0.00262	0.047011
0.03675	0.002575	0.048128
0.0368	0.002716	0.047405
0.03685	0.002043	0.048133
0.0369	0.000762	0.047576
0.03695	0.000595	0.048054
0.037	0.000481	0.047483
0.03705	0.00054	0.048101
0.0371	0.000543	0.047354
0.03715	0.0005	0.048245
0.0372	0.00048	0.046784
0.03725	0.000491	0.056858
0.0373	0.000459	0.067503
0.03735	0.000429	0.068149
0.0374	0.000491	0.068855
0.03745	0.000499	0.06858
0.0375	0.000691	0.068785
0.03755	0.002045	0.06865
0.0376	0.00252	0.068655
0.03765	0.002577	0.068692
0.0377	0.002588	0.068464
0.03775	0.002566	0.068785
0.0378	0.002549	0.068194
0.03785	0.002616	0.069372
0.0379	0.002554	0.064057
0.03795	0.002553	0.048917
0.038	0.002573	0.046269
0.03805	0.002581	0.045414
0.0381	0.002512	0.045624
0.03815	0.002569	0.045388
0.0382	0.001954	0.045609
0.03825	0.001635	0.045319
0.0383	0.001619	0.045502
0.03835	0.001518	0.045354
0.0384	0.001575	0.045465
0.03845	0.001475	0.045381
0.0385	0.001493	0.045447
0.03855	0.0015	0.045891
0.0386	0.001545	0.054
0.03865	0.001519	0.057505
0.0387	0.001527	0.057765
0.03875	0.00155	0.057893
0.0388	0.001597	0.057856
0.03885	0.001574	0.05787
0.0389	0.001546	0.0579
0.03895	0.001503	0.05781
0.039	0.001474	0.057992
0.03905	0.001548	0.057704
0.0391	0.001434	0.058073
0.03915	0.001518	0.057551
0.0392	0.001516	0.058281
0.03925	0.001461	0.051615
0.0393	0.001446	0.044893
0.03935	0.001457	0.044675
0.0394	0.001483	0.044088
0.03945	0.001472	0.044328
0.0395	0.001535	0.044109
0.03955	0.001519	0.044249
0.0396	0.001515	0.044132
0.03965	0.001516	0.044186
0.0397	0.001522	0.044176
0.03975	0.001546	0.044071
0.0398	0.001464	0.044338
0.03985	0.001467	0.043916
0.0399	0.001508	0.046594
0.03995	0.001582	0.050911
0.04	0.001533	0.05125
0.04005	0.001545	0.051557
0.0401	0.001474	0.051413
0.04015	0.001423	0.051468
0.0402	0.00077	0.05139
0.04025	0.000561	0.051452
0.0403	0.000547	0.051424
0.04035	0.000495	0.051412
0.0404	0.000454	0.051471
0.04045	0.000469	0.051299
0.0405	0.000402	0.051733
0.04055	0.000481	0.049281
0.0406	0.000489	0.033198
0.04065	0.000496	0.027909
0.0407	0.000489	0.027417
0.04075	0.00051	0.02726
0.0408	0.000367	0.027274
0.04085	0.001274	0.027273
0.0409	0.002405	0.027167
0.04095	0.002507	0.027281
0.041	0.002564	0.027107
0.04105	0.002503	0.027215
0.0411	0.002531	0.027069
0.04115	0.002528	0.027266
0.0412	0.002558	0.027712
0.04125	0.002609	0.043499
0.0413	0.002625	0.051553
0.04135	0.002594	0.051816
0.0414	0.00259	0.05245
0.04145	0.00265	0.052141
0.0415	0.002241	0.052271
0.04155	0.001593	0.052295
0.0416	0.001582	0.052296
0.04165	0.001522	0.052403
0.0417	0.001485	0.052162
0.04175	0.001519	0.052444
0.0418	0.0015	0.051964
0.04185	0.001493	0.052691
0.0419	0.00153	0.046738
0.04195	0.001494	0.039499
0.042	0.001512	0.039137
0.04205	0.001452	0.038509
0.0421	0.001578	0.038757
0.04215	0.001248	0.038557
0.0422	-0.000769	0.03872
0.04225	-0.001363	0.03862
0.0423	-0.001402	0.038634
0.04235	-0.001476	0.038583
0.0424	-0.001446	0.038492
0.04245	-0.001444	0.038777
0.0425	-0.001463	0.038291
0.04255	-0.001418	0.041097
0.0426	-0.0015	0.054991
0.04265	-0.001442	0.058802
0.0427	-0.001478	0.059322
0.04275	-0.001444	0.059397
0.0428	-0.001427	0.059393
0.04285	-0.000908	0.059327
0.0429	-0.000455	0.059452
0.04295	-0.000392	0.059427
0.043	-0.000378	0.059418
0.04305	-0.000414	0.059325
0.0431	-0.000352	0.059397
0.04315	-0.000455	0.05947
0.0432	-0.000463	0.058083
0.04325	-0.00041	0.041083
0.0433	-0.0004	0.034029
0.04335	-0.000378	0.033584
0.0434	-0.000443	0.033122
0.04345	-0.000367	0.033272
0.0435	-0.000721	0.033183
0.04355	-0.001343	0.03314
0.0436	-0.001328	0.03319
0.04365	-0.001453	0.03311
0.0437	-0.001475	0.033197
